Class,OCavg,OCmax,WMC
org.apache.usergrid.persistence.graph.serialization.impl.migration.usergrid_old_5f649ae1d3d6800b5789be12,1.14,2,8
org.apache.usergrid.persistence.graph.serialization.impl.migration.usergrid_old_5f649ae5d3d6800b5789be44,1.14,2,8
org.apache.usergrid.persistence.graph.serialization.impl.migration.usergrid_old_5f649aecd3d6800b5789be90,1.14,2,8
org.apache.usergrid.persistence.graph.serialization.impl.migration.usergrid_old_5f649bcfd3d6800b5789c91d,1.25,2,5
org.apache.usergrid.persistence.graph.serialization.impl.migration.usergrid_old_5f649bd1d3d6800b5789c932,1.25,2,5
org.apache.usergrid.persistence.graph.serialization.impl.migration.usergrid_old_5f649bd3d3d6800b5789c958,1.25,2,5
org.apache.usergrid.persistence.graph.serialization.impl.migration.usergrid_old_5f64a089d3d6800b578a08b5,1.25,2,5
org.apache.usergrid.persistence.graph.serialization.impl.migration.usergrid_old_5f64a08cd3d6800b578a08de,1.25,2,5
org.apache.usergrid.persistence.graph.serialization.impl.migration.usergrid_old_5f64a08cd3d6800b578a08e2,1.25,2,5
org.apache.usergrid.persistence.graph.serialization.impl.migration.usergrid_old_5f64a09ed3d6800b578a09f8,1.25,2,5
org.apache.usergrid.persistence.graph.serialization.impl.migration.usergrid_old_5f64a09fd3d6800b578a09fe,1.25,2,5
org.apache.usergrid.persistence.graph.serialization.impl.migration.usergrid_old_5f64a0aed3d6800b578a0acc,1.25,2,5
org.apache.usergrid.persistence.graph.serialization.impl.migration.usergrid_old_5f64a0b4d3d6800b578a0b1a,1.25,2,5
org.apache.usergrid.persistence.graph.serialization.impl.migration.usergrid_old_5f64a14bd3d6800b578a138c,1.25,2,5
org.apache.usergrid.persistence.graph.serialization.impl.migration.usergrid_old_5f64a1f9d3d6800b578a1d3d,1.25,2,5
org.apache.usergrid.persistence.graph.serialization.impl.shard.impl.usergrid_old_5f649c30d3d6800b5789cdb4,2,6,10
org.apache.usergrid.persistence.graph.serialization.impl.shard.impl.usergrid_old_5f649c30d3d6800b5789cdb4.ShardDeleteTask,1,1,2
org.apache.usergrid.persistence.graph.serialization.impl.shard.impl.usergrid_old_5f649c43d3d6800b5789ce8c,2.4,8,12
org.apache.usergrid.persistence.graph.serialization.impl.shard.impl.usergrid_old_5f649c43d3d6800b5789ce8c.ShardDeleteTask,1,1,2
org.apache.usergrid.persistence.graph.serialization.impl.shard.impl.usergrid_old_5f649c44d3d6800b5789ce9c,2.4,8,12
org.apache.usergrid.persistence.graph.serialization.impl.shard.impl.usergrid_old_5f649c44d3d6800b5789ce9c.ShardDeleteTask,1,1,2
org.apache.usergrid.persistence.graph.serialization.impl.shard.impl.usergrid_old_5f649c45d3d6800b5789cea2,2.6,9,13
org.apache.usergrid.persistence.graph.serialization.impl.shard.impl.usergrid_old_5f649c45d3d6800b5789cea2.ShardDeleteTask,1,1,2
org.apache.usergrid.persistence.graph.serialization.impl.shard.impl.usergrid_old_5f649c49d3d6800b5789ceca,2.4,8,12
org.apache.usergrid.persistence.graph.serialization.impl.shard.impl.usergrid_old_5f649c49d3d6800b5789ceca.ShardDeleteTask,1,1,2
org.apache.usergrid.persistence.graph.serialization.impl.shard.impl.usergrid_old_5f649c4bd3d6800b5789cef4,2.4,8,12
org.apache.usergrid.persistence.graph.serialization.impl.shard.impl.usergrid_old_5f649c4bd3d6800b5789cef4.ShardDeleteTask,1,1,2
org.apache.usergrid.persistence.graph.serialization.impl.shard.impl.usergrid_old_5f649c56d3d6800b5789cf7c,2.4,8,12
org.apache.usergrid.persistence.graph.serialization.impl.shard.impl.usergrid_old_5f649c56d3d6800b5789cf7c.ShardDeleteTask,1,1,2
org.apache.usergrid.persistence.graph.serialization.impl.shard.impl.usergrid_old_5f64a11fd3d6800b578a10fe,1,1,5
org.apache.usergrid.persistence.graph.serialization.impl.shard.impl.usergrid_old_5f64a11fd3d6800b578a10fe.ShardDeleteTask,1,1,2
org.apache.usergrid.persistence.graph.serialization.impl.shard.impl.usergrid_old_5f64a11fd3d6800b578a1108,1,1,5
org.apache.usergrid.persistence.graph.serialization.impl.shard.impl.usergrid_old_5f64a11fd3d6800b578a1108.ShardDeleteTask,1,1,2
org.apache.usergrid.persistence.graph.serialization.impl.shard.impl.usergrid_old_5f64a120d3d6800b578a110c,1,1,5
org.apache.usergrid.persistence.graph.serialization.impl.shard.impl.usergrid_old_5f64a120d3d6800b578a110c.ShardDeleteTask,1,1,2
org.apache.usergrid.persistence.graph.serialization.impl.shard.impl.usergrid_old_5f64a127d3d6800b578a117b,2.6,9,13
org.apache.usergrid.persistence.graph.serialization.impl.shard.impl.usergrid_old_5f64a127d3d6800b578a117b.ShardDeleteTask,1,1,2
org.apache.usergrid.persistence.graph.serialization.impl.shard.impl.usergrid_old_5f64a12ed3d6800b578a11f1,2.6,9,13
org.apache.usergrid.persistence.graph.serialization.impl.shard.impl.usergrid_old_5f64a12ed3d6800b578a11f1.ShardDeleteTask,1,1,2
org.apache.usergrid.persistence.graph.serialization.impl.shard.impl.usergrid_old_5f64a14dd3d6800b578a13bc,4.6,18,23
org.apache.usergrid.persistence.graph.serialization.impl.shard.impl.usergrid_old_5f64a14dd3d6800b578a13bc.ShardDeleteTask,1,1,2
org.apache.usergrid.persistence.graph.serialization.impl.shard.impl.usergrid_old_5f64a16dd3d6800b578a1562,2.2,5,11
org.apache.usergrid.persistence.graph.serialization.impl.shard.impl.usergrid_old_5f64a1c7d3d6800b578a1a67,4.6,18,23
org.apache.usergrid.persistence.graph.serialization.impl.shard.impl.usergrid_old_5f64a1c7d3d6800b578a1a67.ShardDeleteTask,1,1,2
org.apache.usergrid.persistence.graph.serialization.impl.shard.impl.usergrid_old_5f64a1c8d3d6800b578a1a71,5,20,25
org.apache.usergrid.persistence.graph.serialization.impl.shard.impl.usergrid_old_5f64a1c8d3d6800b578a1a71.ShardDeleteTask,1,1,2
org.apache.usergrid.persistence.graph.serialization.impl.shard.impl.usergrid_old_5f64a1ced3d6800b578a1ab9,4.6,18,23
org.apache.usergrid.persistence.graph.serialization.impl.shard.impl.usergrid_old_5f64a1ced3d6800b578a1ab9.ShardDeleteTask,1,1,2
org.apache.usergrid.persistence.graph.serialization.impl.shard.usergrid_new_5f64990fd3d6800b5789a7fc.AuditResult,n/a,n/a,0
org.apache.usergrid.persistence.graph.serialization.impl.shard.usergrid_new_5f649922d3d6800b5789a8cd.AuditResult,n/a,n/a,0
org.apache.usergrid.persistence.graph.serialization.impl.shard.usergrid_new_5f649c2fd3d6800b5789cda4.AuditResult,n/a,n/a,0
org.apache.usergrid.persistence.graph.serialization.impl.shard.usergrid_new_5f649c32d3d6800b5789cdcb.AuditResult,n/a,n/a,0
org.apache.usergrid.persistence.graph.serialization.impl.shard.usergrid_new_5f649c41d3d6800b5789ce75.AuditResult,n/a,n/a,0
org.apache.usergrid.persistence.graph.serialization.impl.shard.usergrid_new_5f649ff5d3d6800b578a0061.AuditResult,n/a,n/a,0
org.apache.usergrid.persistence.graph.serialization.impl.shard.usergrid_new_5f649ff6d3d6800b578a006b.AuditResult,n/a,n/a,0
org.apache.usergrid.persistence.graph.serialization.impl.shard.usergrid_new_5f649ff7d3d6800b578a007b.AuditResult,n/a,n/a,0
org.apache.usergrid.persistence.graph.serialization.impl.shard.usergrid_old_5f649c31d3d6800b5789cdba,1.8,6,27
org.apache.usergrid.persistence.graph.serialization.impl.shard.usergrid_old_5f649c32d3d6800b5789cdc2,1.86,6,26
org.apache.usergrid.persistence.graph.serialization.impl.shard.usergrid_old_5f649c40d3d6800b5789ce69,1.86,6,26
org.apache.usergrid.persistence.graph.serialization.impl.shard.usergrid_old_5f649c43d3d6800b5789ce86,1.8,6,27
org.apache.usergrid.persistence.graph.serialization.impl.shard.usergrid_old_5f649c48d3d6800b5789cec1,1.8,6,27
org.apache.usergrid.persistence.graph.serialization.impl.shard.usergrid_old_5f649c4bd3d6800b5789cee8,1.8,6,27
org.apache.usergrid.persistence.graph.serialization.impl.shard.usergrid_old_5f649c54d3d6800b5789cf5a,1.8,6,27
org.apache.usergrid.persistence.graph.serialization.impl.shard.usergrid_old_5f64a0fdd3d6800b578a0f5a,1.86,6,26
org.apache.usergrid.persistence.graph.serialization.impl.shard.usergrid_old_5f64a14ed3d6800b578a13bf,1.8,6,27
org.apache.usergrid.persistence.graph.serialization.impl.shard.usergrid_old_5f64a16cd3d6800b578a1558,2.44,8,22
org.apache.usergrid.persistence.graph.serialization.impl.shard.usergrid_old_5f64a16ed3d6800b578a1570,2.27,8,25
org.apache.usergrid.persistence.graph.serialization.impl.shard.usergrid_old_5f64a1c7d3d6800b578a1a6b,2.27,8,25
org.apache.usergrid.persistence.graph.serialization.impl.shard.usergrid_old_5f64a1cbd3d6800b578a1aa5,2.27,8,25
org.apache.usergrid.persistence.graph.serialization.util.usergrid_old_5f6492d2d3d6800b5789503d,1,1,2
org.apache.usergrid.persistence.graph.serialization.util.usergrid_old_5f6492f0d3d6800b57895215,1,1,2
org.apache.usergrid.persistence.graph.serialization.util.usergrid_old_5f6492f0d3d6800b57895221,1,1,2
org.apache.usergrid.persistence.graph.serialization.util.usergrid_old_5f6492f2d3d6800b57895244,1,1,2
org.apache.usergrid.persistence.graph.serialization.util.usergrid_old_5f6492f2d3d6800b57895244.HashEdge,2,4,6
org.apache.usergrid.persistence.graph.serialization.util.usergrid_old_5f6492fad3d6800b578952c2,1,1,2
org.apache.usergrid.persistence.graph.serialization.util.usergrid_old_5f6492fed3d6800b578952fe,1,1,2
org.apache.usergrid.persistence.graph.serialization.util.usergrid_old_5f6492fed3d6800b578952fe.HashEdge,2,4,6
org.apache.usergrid.persistence.graph.serialization.util.usergrid_old_5f649906d3d6800b5789a785,1.33,2,4
org.apache.usergrid.persistence.graph.serialization.util.usergrid_old_5f649925d3d6800b5789a8f0,1.33,2,4
org.apache.usergrid.persistence.graph.serialization.util.usergrid_old_5f649ea0d3d6800b5789ed8a,1,1,2
org.apache.usergrid.persistence.graph.serialization.util.usergrid_old_5f649f0dd3d6800b5789f38c,1,1,3
org.apache.usergrid.persistence.index.guice.usergrid_old_5f649863d3d6800b57899fe4,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f649863d3d6800b57899fe4.EsEntityIndexDeleteListenerProvider,1,1,2
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64987ad3d6800b5789a0dc,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f6498aed3d6800b5789a351,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f6498aed3d6800b5789a351.EsEntityIndexDeleteListenerProvider,1,1,2
org.apache.usergrid.persistence.index.guice.usergrid_old_5f649a74d3d6800b5789b8f0,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f649aadd3d6800b5789bb97,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f649aaed3d6800b5789bba9,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f649ab6d3d6800b5789bc0c,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f649ab8d3d6800b5789bc24,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f649aecd3d6800b5789be9d,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f649aeed3d6800b5789beb9,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f649aefd3d6800b5789bec1,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f649af0d3d6800b5789bec9,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f649af1d3d6800b5789bed1,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f649b02d3d6800b5789bf91,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f649b23d3d6800b5789c12c,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f649b2dd3d6800b5789c1af,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f649b2ed3d6800b5789c1b7,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f649b3ad3d6800b5789c24e,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f649d2ed3d6800b5789d957,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f649d7ed3d6800b5789dd0f,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f649f04d3d6800b5789f304,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f649f28d3d6800b5789f524,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f649f53d3d6800b5789f786,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f649f66d3d6800b5789f8a1,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f649f66d3d6800b5789f8a1.EsEntityIndexDeleteListenerProvider,1,1,2
org.apache.usergrid.persistence.index.guice.usergrid_old_5f649f69d3d6800b5789f8c7,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f649f89d3d6800b5789fa70,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f649f8ed3d6800b5789faba,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f649f92d3d6800b5789faf6,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a020d3d6800b578a030a,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a022d3d6800b578a031a,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a026d3d6800b578a0357,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a02bd3d6800b578a038a,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a055d3d6800b578a05dd,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a058d3d6800b578a0605,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a05dd3d6800b578a063e,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a061d3d6800b578a0669,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a061d3d6800b578a066d,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a066d3d6800b578a0694,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a067d3d6800b578a06a7,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a069d3d6800b578a06c8,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a06cd3d6800b578a06ed,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a06fd3d6800b578a071d,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a075d3d6800b578a077f,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a077d3d6800b578a079f,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a085d3d6800b578a087b,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a086d3d6800b578a0881,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a089d3d6800b578a08ab,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a089d3d6800b578a08af,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a09ad3d6800b578a09c0,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a0bdd3d6800b578a0ba5,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a0bdd3d6800b578a0bab,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a0bfd3d6800b578a0bbd,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a0dad3d6800b578a0d60,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a0e2d3d6800b578a0dae,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a0e6d3d6800b578a0df2,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a0e8d3d6800b578a0e11,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a0ebd3d6800b578a0e3f,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a0ecd3d6800b578a0e53,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a0eed3d6800b578a0e67,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a0f0d3d6800b578a0e87,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a0f2d3d6800b578a0ea4,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a0f2d3d6800b578a0eac,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a0f3d3d6800b578a0eba,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a0f4d3d6800b578a0ed0,1,1,1
org.apache.usergrid.persistence.index.guice.usergrid_old_5f64a104d3d6800b578a0fad,1,1,1
org.apache.usergrid.persistence.index.impl.usergrid_old_5f6497f9d3d6800b57899abe,2,3,8
org.apache.usergrid.persistence.index.impl.usergrid_old_5f6497f9d3d6800b57899abe.EsMvccEntityImpl,1,1,5
org.apache.usergrid.persistence.index.impl.usergrid_old_5f6497fad3d6800b57899ad0,1.5,3,6
org.apache.usergrid.persistence.index.impl.usergrid_old_5f6497fad3d6800b57899ad0.EsMvccEntityImpl,1,1,5
org.apache.usergrid.persistence.index.impl.usergrid_old_5f64981fd3d6800b57899caa,1.5,3,6
org.apache.usergrid.persistence.index.impl.usergrid_old_5f64981fd3d6800b57899caa.EsMvccEntityImpl,1,1,5
org.apache.usergrid.persistence.index.impl.usergrid_old_5f649820d3d6800b57899cb2,1.5,3,6
org.apache.usergrid.persistence.index.impl.usergrid_old_5f649820d3d6800b57899cb2.EsMvccEntityImpl,1,1,5
org.apache.usergrid.persistence.index.impl.usergrid_old_5f649864d3d6800b57899fec,1.5,3,6
org.apache.usergrid.persistence.index.impl.usergrid_old_5f649864d3d6800b57899fec.EsMvccEntityImpl,1,1,5
org.apache.usergrid.persistence.index.impl.usergrid_old_5f649aafd3d6800b5789bbbb,1.75,3,7
org.apache.usergrid.persistence.index.impl.usergrid_old_5f649aafd3d6800b5789bbbb.SqsIndexOperationMessage,1,1,2
org.apache.usergrid.persistence.index.impl.usergrid_old_5f649b22d3d6800b5789c124,7.67,13,23
org.apache.usergrid.persistence.index.impl.usergrid_old_5f649b5bd3d6800b5789c3c4,1.88,1,15
org.apache.usergrid.persistence.index.impl.usergrid_old_5f649b5bd3d6800b5789c3c4.SqsIndexOperationMessage,1,1,2
org.apache.usergrid.persistence.index.impl.usergrid_old_5f649b9ad3d6800b5789c6ab,1,1,1
org.apache.usergrid.persistence.index.impl.usergrid_old_5f649b9bd3d6800b5789c6b3,1,1,8
org.apache.usergrid.persistence.index.impl.usergrid_old_5f649b9cd3d6800b5789c6c4,1,1,12
org.apache.usergrid.persistence.index.impl.usergrid_old_5f649b9fd3d6800b5789c6e5,1,1,1
org.apache.usergrid.persistence.index.impl.usergrid_old_5f649ba0d3d6800b5789c6ed,1,1,8
org.apache.usergrid.persistence.index.impl.usergrid_old_5f649ba2d3d6800b5789c710,1,1,1
org.apache.usergrid.persistence.index.impl.usergrid_old_5f649ba5d3d6800b5789c730,1,1,8
org.apache.usergrid.persistence.index.impl.usergrid_old_5f649c50d3d6800b5789cf2c,1,1,12
org.apache.usergrid.persistence.index.impl.usergrid_old_5f649c52d3d6800b5789cf47,1,1,14
org.apache.usergrid.persistence.index.impl.usergrid_old_5f649c55d3d6800b5789cf67,1.13,2,17
org.apache.usergrid.persistence.index.impl.usergrid_old_5f649c6dd3d6800b5789d07c,1,1,1
org.apache.usergrid.persistence.index.impl.usergrid_old_5f649c6ed3d6800b5789d08d,1,1,1
org.apache.usergrid.persistence.index.impl.usergrid_old_5f649c73d3d6800b5789d0ce,1,1,1
org.apache.usergrid.persistence.index.impl.usergrid_old_5f649c7cd3d6800b5789d13a,1,1,1
org.apache.usergrid.persistence.index.impl.usergrid_old_5f649eafd3d6800b5789ee54,6.5,10,39
org.apache.usergrid.persistence.index.impl.usergrid_old_5f649f29d3d6800b5789f52e,1,1,3
org.apache.usergrid.persistence.index.impl.usergrid_old_5f649f88d3d6800b5789fa5f,1.5,3,6
org.apache.usergrid.persistence.index.impl.usergrid_old_5f64a06dd3d6800b578a06f8,2,1,12
org.apache.usergrid.persistence.index.impl.usergrid_old_5f64a06dd3d6800b578a06f8.SqsIndexOperationMessage,1,1,2
org.apache.usergrid.persistence.index.impl.usergrid_old_5f64a06dd3d6800b578a06fc,1.86,1,13
org.apache.usergrid.persistence.index.impl.usergrid_old_5f64a06dd3d6800b578a06fc.SqsIndexOperationMessage,1,1,2
org.apache.usergrid.persistence.index.impl.usergrid_old_5f64a06ed3d6800b578a0707,2,1,14
org.apache.usergrid.persistence.index.impl.usergrid_old_5f64a06ed3d6800b578a0707.SqsIndexOperationMessage,1,1,2
org.apache.usergrid.persistence.index.impl.usergrid_old_5f64a09cd3d6800b578a09de,1.88,1,15
org.apache.usergrid.persistence.index.impl.usergrid_old_5f64a09cd3d6800b578a09de.SqsIndexOperationMessage,1,1,2
org.apache.usergrid.persistence.index.impl.usergrid_old_5f64a09ed3d6800b578a09f3,1.88,1,15
org.apache.usergrid.persistence.index.impl.usergrid_old_5f64a09ed3d6800b578a09f3.SqsIndexOperationMessage,1,1,2
org.apache.usergrid.persistence.index.impl.usergrid_old_5f64a0c3d3d6800b578a0c06,1,1,1
org.apache.usergrid.persistence.index.impl.usergrid_old_5f64a0d7d3d6800b578a0d37,1,1,1
org.apache.usergrid.persistence.index.impl.usergrid_old_5f64a0d9d3d6800b578a0d4b,1,1,12
org.apache.usergrid.persistence.index.impl.usergrid_old_5f64a0e1d3d6800b578a0daa,1,1,1
org.apache.usergrid.persistence.index.impl.usergrid_old_5f64a0e2d3d6800b578a0db8,1,1,12
org.apache.usergrid.persistence.index.impl.usergrid_old_5f64a100d3d6800b578a0f85,1,1,12
org.apache.usergrid.persistence.index.impl.usergrid_old_5f64a101d3d6800b578a0f8b,1,1,12
org.apache.usergrid.persistence.index.impl.usergrid_old_5f64a10ad3d6800b578a0ffa,1,1,12
org.apache.usergrid.persistence.index.impl.usergrid_old_5f64a10cd3d6800b578a100d,1,1,12
org.apache.usergrid.persistence.index.impl.usergrid_old_5f64a10dd3d6800b578a1020,1,1,12
org.apache.usergrid.persistence.index.impl.usergrid_old_5f64a10ed3d6800b578a1026,1.13,2,17
