Class,OCavg,OCmax,WMC
org.apache.james.mailbox.jcr.jamesproject_old_5f645a4dd3d6800b578416e8,1,1,5
org.apache.james.mailbox.jcr.jamesproject_old_5f645ad4d3d6800b578423c2,1,1,5
org.apache.james.mailbox.jcr.jamesproject_old_5f645b70d3d6800b57843320,1,1,5
org.apache.james.mailbox.jcr.jamesproject_old_5f645c7dd3d6800b57844d8d,1,1,5
org.apache.james.mailbox.jcr.jamesproject_old_5f645c86d3d6800b57844e7d,1,1,5
org.apache.james.mailbox.jcr.jamesproject_old_5f645c88d3d6800b57844eb2,1,1,4
org.apache.james.mailbox.jcr.jamesproject_old_5f645f71d3d6800b57849af6,1,1,4
org.apache.james.mailbox.jcr.jamesproject_old_5f646017d3d6800b5784acd5,1,1,4
org.apache.james.mailbox.jpa.jamesproject_new_5f6443e9d3d6800b578203ee,1,1,2
org.apache.james.mailbox.jpa.jamesproject_new_5f6443ebd3d6800b57820420,1,1,5
org.apache.james.mailbox.jpa.jamesproject_new_5f644441d3d6800b57820b8f,1,1,1
org.apache.james.mailbox.jpa.jamesproject_new_5f644518d3d6800b57821d9e,1,1,2
org.apache.james.mailbox.jpa.jamesproject_new_5f644634d3d6800b5782352a,1,1,5
org.apache.james.mailbox.jpa.jamesproject_new_5f6447b5d3d6800b5782559e,1,1,6
org.apache.james.mailbox.jpa.jamesproject_new_5f644983d3d6800b57827f7d,1,1,6
org.apache.james.mailbox.jpa.jamesproject_new_5f644fb7d3d6800b578316a8,1,1,2
org.apache.james.mailbox.jpa.jamesproject_new_5f6454ced3d6800b57838ed2,1,1,4
org.apache.james.mailbox.jpa.jamesproject_new_5f6456b8d3d6800b5783bdde,1,1,6
org.apache.james.mailbox.jpa.jamesproject_new_5f645764d3d6800b5783cf73,1,1,4
org.apache.james.mailbox.jpa.jamesproject_new_5f645821d3d6800b5783e209,1,1,2
org.apache.james.mailbox.jpa.jamesproject_new_5f645826d3d6800b5783e26d,1,1,5
org.apache.james.mailbox.jpa.jamesproject_new_5f645855d3d6800b5783e6b4,1,1,5
org.apache.james.mailbox.jpa.jamesproject_new_5f645859d3d6800b5783e70b,1,1,1
org.apache.james.mailbox.jpa.jamesproject_new_5f6458f6d3d6800b5783f597,1,1,6
org.apache.james.mailbox.jpa.jamesproject_new_5f6458fcd3d6800b5783f619,1,1,2
org.apache.james.mailbox.jpa.jamesproject_new_5f645900d3d6800b5783f681,1,1,2
org.apache.james.mailbox.jpa.jamesproject_new_5f645a47d3d6800b57841655,1,1,7
org.apache.james.mailbox.jpa.jamesproject_new_5f645c14d3d6800b57844329,1,1,5
org.apache.james.mailbox.jpa.jamesproject_new_5f645c7ed3d6800b57844d9f,1,1,5
org.apache.james.mailbox.jpa.jamesproject_new_5f645c87d3d6800b57844e90,1,1,5
org.apache.james.mailbox.jpa.jamesproject_new_5f645c89d3d6800b57844ec2,1,1,4
org.apache.james.mailbox.jpa.jamesproject_new_5f645ec9d3d6800b578488e2,1,1,4
org.apache.james.mailbox.jpa.jamesproject_new_5f645f71d3d6800b57849ae5,1,1,4
org.apache.james.mailbox.jpa.jamesproject_new_5f646010d3d6800b5784ac08,1,1,4
org.apache.james.mailbox.jpa.jamesproject_new_5f64605dd3d6800b5784b490,1,1,2
org.apache.james.mailbox.jpa.jamesproject_new_5f646079d3d6800b5784b78b,1,1,4
org.apache.james.mailbox.jpa.jamesproject_new_5f64608ad3d6800b5784b961,1,1,4
org.apache.james.mailbox.jpa.jamesproject_new_5f64608cd3d6800b5784b99d,1,1,4
org.apache.james.mailbox.jpa.jamesproject_new_5f64608dd3d6800b5784b9c3,1,1,4
org.apache.james.mailbox.jpa.jamesproject_new_5f64608fd3d6800b5784b9fa,1,1,4
org.apache.james.mailbox.jpa.jamesproject_new_5f646136d3d6800b5784cbea,1,1,4
org.apache.james.mailbox.jpa.jamesproject_new_5f64615cd3d6800b5784cfb3,1,1,4
org.apache.james.mailbox.jpa.jamesproject_new_5f646161d3d6800b5784d032,1,1,4
org.apache.james.mailbox.jpa.jamesproject_new_5f646163d3d6800b5784d055,1,1,4
org.apache.james.mailbox.jpa.jamesproject_new_5f646165d3d6800b5784d091,1,1,3
org.apache.james.mailbox.jpa.jamesproject_old_5f644518d3d6800b57821d9e,1,1,2
org.apache.james.mailbox.jpa.jamesproject_old_5f644634d3d6800b5782352a,1,1,5
org.apache.james.mailbox.jpa.jamesproject_old_5f6447b5d3d6800b5782559e,1,1,6
org.apache.james.mailbox.jpa.jamesproject_old_5f644983d3d6800b57827f7d,1,1,6
org.apache.james.mailbox.jpa.jamesproject_old_5f644fb7d3d6800b578316a8,1,1,2
org.apache.james.mailbox.jpa.jamesproject_old_5f6454ced3d6800b57838ed2,1,1,4
org.apache.james.mailbox.jpa.jamesproject_old_5f6456b8d3d6800b5783bdde,1,1,5
org.apache.james.mailbox.jpa.jamesproject_old_5f645764d3d6800b5783cf73,1,1,4
org.apache.james.mailbox.jpa.jamesproject_old_5f645821d3d6800b5783e209,1,1,2
org.apache.james.mailbox.jpa.jamesproject_old_5f645826d3d6800b5783e26d,1,1,5
org.apache.james.mailbox.jpa.jamesproject_old_5f645855d3d6800b5783e6b4,1,1,5
org.apache.james.mailbox.jpa.jamesproject_old_5f645859d3d6800b5783e70b,1,1,1
org.apache.james.mailbox.jpa.jamesproject_old_5f6458f6d3d6800b5783f597,1,1,6
org.apache.james.mailbox.jpa.jamesproject_old_5f6458fcd3d6800b5783f619,1,1,2
org.apache.james.mailbox.jpa.jamesproject_old_5f645900d3d6800b5783f681,1,1,2
org.apache.james.mailbox.jpa.jamesproject_old_5f645a47d3d6800b57841655,1,1,6
org.apache.james.mailbox.jpa.jamesproject_old_5f645c14d3d6800b57844329,1,1,7
org.apache.james.mailbox.jpa.jamesproject_old_5f645c7ed3d6800b57844d9f,1,1,5
org.apache.james.mailbox.jpa.jamesproject_old_5f645c87d3d6800b57844e90,1,1,5
org.apache.james.mailbox.jpa.jamesproject_old_5f645c89d3d6800b57844ec2,1,1,5
org.apache.james.mailbox.jpa.jamesproject_old_5f645ec9d3d6800b578488e2,1,1,4
org.apache.james.mailbox.jpa.jamesproject_old_5f645f71d3d6800b57849ae5,1,1,4
org.apache.james.mailbox.jpa.jamesproject_old_5f646010d3d6800b5784ac08,1,1,4
org.apache.james.mailbox.jpa.jamesproject_old_5f64605dd3d6800b5784b490,1,1,2
org.apache.james.mailbox.jpa.jamesproject_old_5f646079d3d6800b5784b78b,1,1,4
org.apache.james.mailbox.jpa.jamesproject_old_5f64608ad3d6800b5784b961,1,1,4
org.apache.james.mailbox.jpa.jamesproject_old_5f64608cd3d6800b5784b99d,1,1,4
org.apache.james.mailbox.jpa.jamesproject_old_5f64608dd3d6800b5784b9c3,1,1,4
org.apache.james.mailbox.jpa.jamesproject_old_5f64608fd3d6800b5784b9fa,1,1,4
org.apache.james.mailbox.jpa.jamesproject_old_5f646136d3d6800b5784cbea,1,1,4
org.apache.james.mailbox.jpa.jamesproject_old_5f64615cd3d6800b5784cfb3,1,1,4
org.apache.james.mailbox.jpa.jamesproject_old_5f646161d3d6800b5784d032,1,1,4
org.apache.james.mailbox.jpa.jamesproject_old_5f646163d3d6800b5784d055,1,1,4
org.apache.james.mailbox.jpa.jamesproject_old_5f646165d3d6800b5784d091,1,1,4
org.apache.james.mailbox.jpa.mail.model.openjpa.jamesproject_new_5f645091d3d6800b57832b09,1.33,2,8
org.apache.james.mailbox.jpa.mail.model.openjpa.jamesproject_old_5f645091d3d6800b57832b09,1.2,2,6
org.apache.james.mailbox.jpa.migrator.jamesproject_new_5f644349d3d6800b5781f4fd,2,2,2
org.apache.james.mailbox.jpa.migrator.jamesproject_new_5f645a30d3d6800b57841411,2,2,2
org.apache.james.mailbox.jpa.migrator.jamesproject_new_5f645a80d3d6800b57841bdd,2,2,2
org.apache.james.mailbox.jpa.migrator.jamesproject_new_5f645a8dd3d6800b57841d05,2,2,2
org.apache.james.mailbox.jpa.migrator.jamesproject_old_5f645a30d3d6800b57841411,2,2,2
org.apache.james.mailbox.jpa.migrator.jamesproject_old_5f645a80d3d6800b57841bdd,2,2,2
org.apache.james.mailbox.jpa.migrator.jamesproject_old_5f645a8dd3d6800b57841d05,2,2,2
org.apache.james.mailbox.lucene.search.jamesproject_new_5f644366d3d6800b5781f7c2,n/a,n/a,0
org.apache.james.mailbox.lucene.search.jamesproject_new_5f6446bcd3d6800b5782401b,4.29,26,180
org.apache.james.mailbox.lucene.search.jamesproject_new_5f64486bd3d6800b5782661a,4.07,26,183
org.apache.james.mailbox.lucene.search.jamesproject_new_5f64486ed3d6800b5782667d,4,26,188
org.apache.james.mailbox.lucene.search.jamesproject_new_5f644937d3d6800b5782789a,4,26,188
org.apache.james.mailbox.lucene.search.jamesproject_new_5f6449b1d3d6800b57828390,3.92,26,188
org.apache.james.mailbox.lucene.search.jamesproject_new_5f644a85d3d6800b578296ab,3.88,22,190
org.apache.james.mailbox.lucene.search.jamesproject_new_5f644d55d3d6800b5782db8d,4,23,188
org.apache.james.mailbox.lucene.search.jamesproject_new_5f645373d3d6800b57836fad,3.94,23,189
org.apache.james.mailbox.lucene.search.jamesproject_new_5f6453d8d3d6800b57837907,3.94,23,189
org.apache.james.mailbox.lucene.search.jamesproject_new_5f645759d3d6800b5783ce54,3.94,23,189
org.apache.james.mailbox.lucene.search.jamesproject_new_5f6457b8d3d6800b5783d7df,n/a,n/a,0
org.apache.james.mailbox.lucene.search.jamesproject_new_5f645898d3d6800b5783ecef,4.21,26,181
org.apache.james.mailbox.lucene.search.jamesproject_new_5f64589cd3d6800b5783ed3b,4.21,26,181
org.apache.james.mailbox.lucene.search.jamesproject_new_5f6458a1d3d6800b5783edc7,4.21,26,181
org.apache.james.mailbox.lucene.search.jamesproject_new_5f6458d5d3d6800b5783f288,4.21,26,181
org.apache.james.mailbox.lucene.search.jamesproject_new_5f6458dcd3d6800b5783f327,4.21,26,181
org.apache.james.mailbox.lucene.search.jamesproject_new_5f6458fcd3d6800b5783f62c,4.21,26,181
org.apache.james.mailbox.lucene.search.jamesproject_new_5f645902d3d6800b5783f6b5,4.21,26,181
org.apache.james.mailbox.lucene.search.jamesproject_new_5f645a0ad3d6800b57841071,3.9,26,191
org.apache.james.mailbox.lucene.search.jamesproject_new_5f645a0ad3d6800b57841084,3.92,26,188
org.apache.james.mailbox.lucene.search.jamesproject_new_5f645a26d3d6800b578412fd,3.92,26,188
org.apache.james.mailbox.lucene.search.jamesproject_new_5f645a62d3d6800b578418c4,3.86,22,189
org.apache.james.mailbox.lucene.search.jamesproject_new_5f645a63d3d6800b578418e6,3.86,22,189
org.apache.james.mailbox.lucene.search.jamesproject_new_5f645af2d3d6800b578426af,3.98,22,187
org.apache.james.mailbox.lucene.search.jamesproject_new_5f645b32d3d6800b57842cdc,3.98,22,187
org.apache.james.mailbox.lucene.search.jamesproject_new_5f645b4fd3d6800b57842fb4,3.98,22,187
org.apache.james.mailbox.lucene.search.jamesproject_new_5f645b6cd3d6800b578432c7,3.98,22,187
org.apache.james.mailbox.lucene.search.jamesproject_new_5f645b8dd3d6800b578435d7,4,23,188
org.apache.james.mailbox.lucene.search.jamesproject_new_5f645b94d3d6800b578436a3,4,23,188
org.apache.james.mailbox.lucene.search.jamesproject_new_5f645bb6d3d6800b57843a1b,4,23,188
org.apache.james.mailbox.lucene.search.jamesproject_new_5f645be8d3d6800b57843eeb,4,23,188
org.apache.james.mailbox.lucene.search.jamesproject_new_5f645c5dd3d6800b57844a7d,4,23,188
org.apache.james.mailbox.lucene.search.jamesproject_new_5f645d47d3d6800b5784625b,4,23,188
org.apache.james.mailbox.lucene.search.jamesproject_new_5f645d59d3d6800b57846454,4,23,188
org.apache.james.mailbox.lucene.search.jamesproject_new_5f645d9cd3d6800b57846b0b,4,23,188
org.apache.james.mailbox.lucene.search.jamesproject_new_5f645e48d3d6800b57847c75,4,23,188
org.apache.james.mailbox.lucene.search.jamesproject_new_5f645e7bd3d6800b57848138,4,23,188
org.apache.james.mailbox.lucene.search.jamesproject_new_5f645eb2d3d6800b5784869b,4.02,23,189
org.apache.james.mailbox.lucene.search.jamesproject_new_5f645fb2d3d6800b5784a1f4,3.98,23,187
org.apache.james.mailbox.lucene.search.jamesproject_new_5f645ff8d3d6800b5784a949,4,23,188
org.apache.james.mailbox.lucene.search.jamesproject_new_5f646020d3d6800b5784ade4,3.94,23,189
org.apache.james.mailbox.lucene.search.jamesproject_new_5f646021d3d6800b5784ae0a,3.94,23,189
org.apache.james.mailbox.lucene.search.jamesproject_new_5f646053d3d6800b5784b374,3.94,23,189
org.apache.james.mailbox.lucene.search.jamesproject_new_5f646055d3d6800b5784b3c2,3.94,23,189
org.apache.james.mailbox.lucene.search.jamesproject_new_5f646091d3d6800b5784ba33,3.96,23,190
org.apache.james.mailbox.lucene.search.jamesproject_new_5f646095d3d6800b5784ba9e,3.9,23,191
org.apache.james.mailbox.lucene.search.jamesproject_new_5f646095d3d6800b5784ba9e.LuceneMessageSearchIndexGroup,n/a,n/a,0
org.apache.james.mailbox.lucene.search.jamesproject_new_5f64609fd3d6800b5784bbc2,3.96,23,190
org.apache.james.mailbox.lucene.search.jamesproject_new_5f64609fd3d6800b5784bbc2.LuceneMessageSearchIndexGroup,n/a,n/a,0
org.apache.james.mailbox.lucene.search.jamesproject_new_5f6460a9d3d6800b5784bcd3,3.96,23,190
org.apache.james.mailbox.lucene.search.jamesproject_new_5f6460a9d3d6800b5784bcd3.LuceneMessageSearchIndexGroup,n/a,n/a,0
org.apache.james.mailbox.lucene.search.jamesproject_new_5f6460b0d3d6800b5784bd79,3.96,23,190
org.apache.james.mailbox.lucene.search.jamesproject_new_5f6460b0d3d6800b5784bd79.LuceneMessageSearchIndexGroup,n/a,n/a,0
org.apache.james.mailbox.lucene.search.jamesproject_new_5f64615bd3d6800b5784cf9e,3.96,23,190
org.apache.james.mailbox.lucene.search.jamesproject_new_5f64615bd3d6800b5784cf9e.LuceneMessageSearchIndexGroup,n/a,n/a,0
org.apache.james.mailbox.lucene.search.jamesproject_new_5f6461aad3d6800b5784d819,3.96,23,190
org.apache.james.mailbox.lucene.search.jamesproject_new_5f6461aad3d6800b5784d819.LuceneMessageSearchIndexGroup,n/a,n/a,0
org.apache.james.mailbox.lucene.search.jamesproject_old_5f6446bcd3d6800b5782401b,4.49,26,175
org.apache.james.mailbox.lucene.search.jamesproject_old_5f64486bd3d6800b5782661a,4.21,26,181
org.apache.james.mailbox.lucene.search.jamesproject_old_5f64486ed3d6800b5782667d,4.07,26,183
org.apache.james.mailbox.lucene.search.jamesproject_old_5f644937d3d6800b5782789a,4.21,26,181
org.apache.james.mailbox.lucene.search.jamesproject_old_5f6449b1d3d6800b57828390,3.92,26,188
org.apache.james.mailbox.lucene.search.jamesproject_old_5f644a85d3d6800b578296ab,3.86,22,189
org.apache.james.mailbox.lucene.search.jamesproject_old_5f644d55d3d6800b5782db8d,4,23,188
org.apache.james.mailbox.lucene.search.jamesproject_old_5f645373d3d6800b57836fad,3.94,23,189
org.apache.james.mailbox.lucene.search.jamesproject_old_5f6453d8d3d6800b57837907,3.94,23,189
org.apache.james.mailbox.lucene.search.jamesproject_old_5f645759d3d6800b5783ce54,3.94,23,189
org.apache.james.mailbox.lucene.search.jamesproject_old_5f6457b8d3d6800b5783d7df,n/a,n/a,0
org.apache.james.mailbox.lucene.search.jamesproject_old_5f645898d3d6800b5783ecef,4.29,26,180
org.apache.james.mailbox.lucene.search.jamesproject_old_5f64589cd3d6800b5783ed3b,4.21,26,181
org.apache.james.mailbox.lucene.search.jamesproject_old_5f6458a1d3d6800b5783edc7,4.21,26,181
org.apache.james.mailbox.lucene.search.jamesproject_old_5f6458d5d3d6800b5783f288,4.21,26,181
org.apache.james.mailbox.lucene.search.jamesproject_old_5f6458dcd3d6800b5783f327,4.21,26,181
org.apache.james.mailbox.lucene.search.jamesproject_old_5f6458fcd3d6800b5783f62c,4.21,26,181
org.apache.james.mailbox.lucene.search.jamesproject_old_5f645902d3d6800b5783f6b5,4.21,26,181
org.apache.james.mailbox.lucene.search.jamesproject_old_5f645a0ad3d6800b57841071,4,26,188
org.apache.james.mailbox.lucene.search.jamesproject_old_5f645a0ad3d6800b57841084,3.9,26,191
org.apache.james.mailbox.lucene.search.jamesproject_old_5f645a26d3d6800b578412fd,3.92,26,188
org.apache.james.mailbox.lucene.search.jamesproject_old_5f645a62d3d6800b578418c4,3.92,26,188
org.apache.james.mailbox.lucene.search.jamesproject_old_5f645a63d3d6800b578418e6,3.86,22,189
org.apache.james.mailbox.lucene.search.jamesproject_old_5f645af2d3d6800b578426af,3.86,22,189
org.apache.james.mailbox.lucene.search.jamesproject_old_5f645b32d3d6800b57842cdc,3.98,22,187
org.apache.james.mailbox.lucene.search.jamesproject_old_5f645b4fd3d6800b57842fb4,3.98,22,187
org.apache.james.mailbox.lucene.search.jamesproject_old_5f645b6cd3d6800b578432c7,3.98,22,187
org.apache.james.mailbox.lucene.search.jamesproject_old_5f645b8dd3d6800b578435d7,3.98,22,187
org.apache.james.mailbox.lucene.search.jamesproject_old_5f645b94d3d6800b578436a3,4,23,188
org.apache.james.mailbox.lucene.search.jamesproject_old_5f645bb6d3d6800b57843a1b,4,23,188
org.apache.james.mailbox.lucene.search.jamesproject_old_5f645be8d3d6800b57843eeb,4,23,188
org.apache.james.mailbox.lucene.search.jamesproject_old_5f645c5dd3d6800b57844a7d,4,23,188
org.apache.james.mailbox.lucene.search.jamesproject_old_5f645d47d3d6800b5784625b,4,23,188
org.apache.james.mailbox.lucene.search.jamesproject_old_5f645d59d3d6800b57846454,4,23,188
org.apache.james.mailbox.lucene.search.jamesproject_old_5f645d9cd3d6800b57846b0b,4,23,188
org.apache.james.mailbox.lucene.search.jamesproject_old_5f645e48d3d6800b57847c75,4,23,188
org.apache.james.mailbox.lucene.search.jamesproject_old_5f645e7bd3d6800b57848138,4,23,188
org.apache.james.mailbox.lucene.search.jamesproject_old_5f645eb2d3d6800b5784869b,4,23,188
org.apache.james.mailbox.lucene.search.jamesproject_old_5f645fb2d3d6800b5784a1f4,4.02,23,189
org.apache.james.mailbox.lucene.search.jamesproject_old_5f645ff8d3d6800b5784a949,3.98,23,187
org.apache.james.mailbox.lucene.search.jamesproject_old_5f646020d3d6800b5784ade4,4,23,188
org.apache.james.mailbox.lucene.search.jamesproject_old_5f646021d3d6800b5784ae0a,4,23,188
org.apache.james.mailbox.lucene.search.jamesproject_old_5f646053d3d6800b5784b374,3.94,23,189
org.apache.james.mailbox.lucene.search.jamesproject_old_5f646055d3d6800b5784b3c2,3.94,23,189
org.apache.james.mailbox.lucene.search.jamesproject_old_5f646091d3d6800b5784ba33,3.94,23,189
org.apache.james.mailbox.lucene.search.jamesproject_old_5f646095d3d6800b5784ba9e,3.96,23,190
org.apache.james.mailbox.lucene.search.jamesproject_old_5f64609fd3d6800b5784bbc2,3.9,23,191
org.apache.james.mailbox.lucene.search.jamesproject_old_5f64609fd3d6800b5784bbc2.LuceneMessageSearchIndexGroup,n/a,n/a,0
org.apache.james.mailbox.lucene.search.jamesproject_old_5f6460a9d3d6800b5784bcd3,3.96,23,190
org.apache.james.mailbox.lucene.search.jamesproject_old_5f6460a9d3d6800b5784bcd3.LuceneMessageSearchIndexGroup,n/a,n/a,0
org.apache.james.mailbox.lucene.search.jamesproject_old_5f6460b0d3d6800b5784bd79,3.96,23,190
org.apache.james.mailbox.lucene.search.jamesproject_old_5f6460b0d3d6800b5784bd79.LuceneMessageSearchIndexGroup,n/a,n/a,0
org.apache.james.mailbox.lucene.search.jamesproject_old_5f64615bd3d6800b5784cf9e,3.96,23,190
org.apache.james.mailbox.lucene.search.jamesproject_old_5f64615bd3d6800b5784cf9e.LuceneMessageSearchIndexGroup,n/a,n/a,0
org.apache.james.mailbox.lucene.search.jamesproject_old_5f6461aad3d6800b5784d819,3.96,23,190
org.apache.james.mailbox.lucene.search.jamesproject_old_5f6461aad3d6800b5784d819.LuceneMessageSearchIndexGroup,n/a,n/a,0
org.apache.james.mailbox.maildir.jamesproject_new_5f644443d3d6800b57820bb9,1,1,1
org.apache.james.mailbox.maildir.jamesproject_new_5f6445ead3d6800b57822f1a,1,1,1
org.apache.james.mailbox.maildir.jamesproject_new_5f645356d3d6800b57836cf0,1,1,1
org.apache.james.mailbox.maildir.jamesproject_old_5f6445ead3d6800b57822f1a,1,1,1
org.apache.james.mailbox.maildir.jamesproject_old_5f645356d3d6800b57836cf0,1,1,1
org.apache.james.mailbox.model.Builder,1.12,2,19
org.apache.james.mailbox.model.Scope,1,1,1
org.apache.james.mailbox.model.jamesproject_new_5f644345d3d6800b5781f4a9,2.93,7,44
org.apache.james.mailbox.model.jamesproject_new_5f644345d3d6800b5781f4a9.RangeIterator,1.25,2,5
org.apache.james.mailbox.model.jamesproject_new_5f644345d3d6800b5781f4a9.Type,n/a,n/a,0
org.apache.james.mailbox.model.jamesproject_new_5f6443dcd3d6800b578202cf,2.18,7,24
org.apache.james.mailbox.model.jamesproject_new_5f6443e3d3d6800b57820371,2.73,7,41
org.apache.james.mailbox.model.jamesproject_new_5f6443e3d3d6800b57820371.Rfc4314Rights,4.17,13,75
org.apache.james.mailbox.model.jamesproject_new_5f6443e3d3d6800b57820371.Rfc4314Rights.CompatibilityMode,n/a,n/a,0
org.apache.james.mailbox.model.jamesproject_new_5f6443e3d3d6800b57820371.Rfc4314Rights.Rfc4314RightsIterator,1.4,2,7
org.apache.james.mailbox.model.jamesproject_new_5f6443e3d3d6800b57820371.SimpleMailboxACLCommand,2.5,7,15
org.apache.james.mailbox.model.jamesproject_new_5f6443e3d3d6800b57820371.SimpleMailboxACLEntry,1,1,5
org.apache.james.mailbox.model.jamesproject_new_5f6443e3d3d6800b57820371.SimpleMailboxACLEntryKey,2.36,9,33
org.apache.james.mailbox.model.jamesproject_new_5f6443e3d3d6800b57820371.SimpleMailboxACLRight,1.2,2,6
org.apache.james.mailbox.model.jamesproject_new_5f644514d3d6800b57821d44,2,7,26
org.apache.james.mailbox.model.jamesproject_new_5f644514d3d6800b57821d44.Builder,1.22,2,11
org.apache.james.mailbox.model.jamesproject_new_5f644659d3d6800b57823847,1.67,6,15
org.apache.james.mailbox.model.jamesproject_new_5f6446bed3d6800b5782404d,1,1,4
org.apache.james.mailbox.model.jamesproject_new_5f6446bed3d6800b5782404d.Builder,1,1,3
org.apache.james.mailbox.model.jamesproject_new_5f6446c8d3d6800b5782411c,1,1,5
org.apache.james.mailbox.model.jamesproject_new_5f6446c8d3d6800b5782411c.Builder,1,1,6
org.apache.james.mailbox.model.jamesproject_new_5f6446fed3d6800b57824568,1.22,2,11
org.apache.james.mailbox.model.jamesproject_new_5f644708d3d6800b57824639,2.17,7,13
org.apache.james.mailbox.model.jamesproject_new_5f64474dd3d6800b57824c44,2.43,9,17
org.apache.james.mailbox.model.jamesproject_new_5f64477dd3d6800b578250a8,2.4,5,36
org.apache.james.mailbox.model.jamesproject_new_5f64477dd3d6800b578250a8.RangeIterator,1.25,2,5
org.apache.james.mailbox.model.jamesproject_new_5f64477dd3d6800b578250a8.Type,n/a,n/a,0
org.apache.james.mailbox.model.jamesproject_new_5f64479cd3d6800b57825350,2.4,5,36
org.apache.james.mailbox.model.jamesproject_new_5f64479cd3d6800b57825350.RangeIterator,1.25,2,5
org.apache.james.mailbox.model.jamesproject_new_5f64479cd3d6800b57825350.Type,n/a,n/a,0
org.apache.james.mailbox.model.jamesproject_new_5f6447c0d3d6800b578256a1,2.11,9,19
org.apache.james.mailbox.model.jamesproject_new_5f64481fd3d6800b57825f21,1.14,2,8
org.apache.james.mailbox.model.jamesproject_new_5f64481fd3d6800b57825f21.Builder,1,1,4
org.apache.james.mailbox.model.jamesproject_new_5f644966d3d6800b57827d08,1.81,8,38
org.apache.james.mailbox.model.jamesproject_new_5f644966d3d6800b57827d08.Builder,1,1,6
org.apache.james.mailbox.model.jamesproject_new_5f6449a5d3d6800b57828293,1.17,2,7
